      6000
    1.500000000      0.176634800
    1.501011011      0.173839895
    1.502022022      0.171055515
    1.503033033      0.168281626
    1.504044044      0.165518194
    1.505055055      0.162765187
    1.506066066      0.160022570
    1.507077077      0.157290310
    1.508088088      0.154568376
    1.509099099      0.151856732
    1.510110110      0.149155347
    1.511121121      0.146464188
    1.512132132      0.143783221
    1.513143143      0.141112415
    1.514154154      0.138451737
    1.515165165      0.135801155
    1.516176176      0.133160636
    1.517187187      0.130530148
    1.518198198      0.127909658
    1.519209209      0.125299136
    1.520220220      0.122698549
    1.521231231      0.120107865
    1.522242242      0.117527052
    1.523253253      0.114956080
    1.524264264      0.112394915
    1.525275275      0.109843528
    1.526286286      0.107301887
    1.527297297      0.104769960
    1.528308308      0.102247716
    1.529319319      0.099735125
    1.530330330      0.097232155
    1.531341341      0.094738776
    1.532352352      0.092254957
    1.533363363      0.089780666
    1.534374374      0.087315875
    1.535385385      0.084860552
    1.536396396      0.082414666
    1.537407407      0.079978188
    1.538418418      0.077551088
    1.539429429      0.075133335
    1.540440440      0.072724899
    1.541451451      0.070325751
    1.542462462      0.067935860
    1.543473473      0.065555198
    1.544484484      0.063183733
    1.545495495      0.060821438
    1.546506507      0.058468282
    1.547517518      0.056124236
    1.548528529      0.053789271
    1.549539540      0.051463357
    1.550550551      0.049146466
    1.551561562      0.046838569
    1.552572573      0.044539637
    1.553583584      0.042249640
    1.554594595      0.039968550
    1.555605606      0.037696339
    1.556616617      0.035432978
    1.557627628      0.033178439
    1.558638639      0.030932693
    1.559649650      0.028695712
    1.560660661      0.026467468
    1.561671672      0.024247932
    1.562682683      0.022037077
    1.563693694      0.019834875
    1.564704705      0.017641298
    1.565715716      0.015456317
    1.566726727      0.013279907
    1.567737738      0.011112038
    1.568748749      0.008952684
    1.569759760      0.006801817
    1.570770771      0.004659409
    1.571781782      0.002525434
    1.572792793      0.000399865
    1.573803804     -0.001717327
    1.574814815     -0.003826167
    1.575825826     -0.005926683
    1.576836837     -0.008018901
    1.577847848     -0.010102849
    1.578858859     -0.012178552
    1.579869870     -0.014246038
    1.580880881     -0.016305332
    1.581891892     -0.018356462
    1.582902903     -0.020399454
    1.583913914     -0.022434333
    1.584924925     -0.024461127
    1.585935936     -0.026479861
    1.586946947     -0.028490560
    1.587957958     -0.030493252
    1.588968969     -0.032487962
    1.589979980     -0.034474715
    1.590990991     -0.036453538
    1.592002002     -0.038424456
    1.593013013     -0.040387494
    1.594024024     -0.042342678
    1.595035035     -0.044290033
    1.596046046     -0.046229585
    1.597057057     -0.048161358
    1.598068068     -0.050085379
    1.599079079     -0.052001671
    1.600090090     -0.053910260
    1.601101101     -0.055811171
    1.602112112     -0.057704429
    1.603123123     -0.059590058
    1.604134134     -0.061468083
    1.605145145     -0.063338529
    1.606156156     -0.065201420
    1.607167167     -0.067056780
    1.608178178     -0.068904634
    1.609189189     -0.070745007
    1.610200200     -0.072577921
    1.611211211     -0.074403403
    1.612222222     -0.076221475
    1.613233233     -0.078032162
    1.614244244     -0.079835487
    1.615255255     -0.081631474
    1.616266266     -0.083420148
    1.617277277     -0.085201531
    1.618288288     -0.086975648
    1.619299299     -0.088742522
    1.620310310     -0.090502176
    1.621321321     -0.092254634
    1.622332332     -0.093999919
    1.623343343     -0.095738055
    1.624354354     -0.097469064
    1.625365365     -0.099192970
    1.626376376     -0.100909796
    1.627387387     -0.102619564
    1.628398398     -0.104322298
    1.629409409     -0.106018021
    1.630420420     -0.107706754
    1.631431431     -0.109388522
    1.632442442     -0.111063345
    1.633453453     -0.112731248
    1.634464464     -0.114392253
    1.635475475     -0.116046381
    1.636486486     -0.117693656
    1.637497497     -0.119334099
    1.638508509     -0.120967732
    1.639519520     -0.122594579
    1.640530531     -0.124214660
    1.641541542     -0.125827999
    1.642552553     -0.127434616
    1.643563564     -0.129034533
    1.644574575     -0.130627773
    1.645585586     -0.132214358
    1.646596597     -0.133794308
    1.647607608     -0.135367645
    1.648618619     -0.136934391
    1.649629630     -0.138494568
    1.650640641     -0.140048196
