     11000
    5.000000000     -0.402223856
    5.002032032     -0.402270689
    5.004064064     -0.402317337
    5.006096096     -0.402363802
    5.008128128     -0.402410084
    5.010160160     -0.402456184
    5.012192192     -0.402502102
    5.014224224     -0.402547840
    5.016256256     -0.402593398
    5.018288288     -0.402638776
    5.020320320     -0.402683976
    5.022352352     -0.402728997
    5.024384384     -0.402773841
    5.026416416     -0.402818508
    5.028448448     -0.402862999
    5.030480480     -0.402907314
    5.032512513     -0.402951454
    5.034544545     -0.402995421
    5.036576577     -0.403039213
    5.038608609     -0.403082833
    5.040640641     -0.403126280
    5.042672673     -0.403169556
    5.044704705     -0.403212660
    5.046736737     -0.403255594
    5.048768769     -0.403298359
    5.050800801     -0.403340954
    5.052832833     -0.403383380
    5.054864865     -0.403425639
    5.056896897     -0.403467730
    5.058928929     -0.403509655
    5.060960961     -0.403551413
    5.062992993     -0.403593006
    5.065025025     -0.403634434
    5.067057057     -0.403675698
    5.069089089     -0.403716798
    5.071121121     -0.403757735
    5.073153153     -0.403798510
    5.075185185     -0.403839123
    5.077217217     -0.403879575
    5.079249249     -0.403919865
    5.081281281     -0.403959996
    5.083313313     -0.403999968
    5.085345345     -0.404039780
    5.087377377     -0.404079434
    5.089409409     -0.404118931
    5.091441441     -0.404158270
    5.093473473     -0.404197453
    5.095505506     -0.404236479
    5.097537538     -0.404275351
    5.099569570     -0.404314067
    5.101601602     -0.404352629
    5.103633634     -0.404391038
    5.105665666     -0.404429293
    5.107697698     -0.404467396
    5.109729730     -0.404505347
    5.111761762     -0.404543146
    5.113793794     -0.404580795
    5.115825826     -0.404618293
    5.117857858     -0.404655642
    5.119889890     -0.404692841
    5.121921922     -0.404729892
    5.123953954     -0.404766794
    5.125985986     -0.404803549
    5.128018018     -0.404840157
    5.130050050     -0.404876619
    5.132082082     -0.404912935
    5.134114114     -0.404949105
    5.136146146     -0.404985130
    5.138178178     -0.405021012
    5.140210210     -0.405056749
    5.142242242     -0.405092343
    5.144274274     -0.405127795
    5.146306306     -0.405163104
    5.148338338     -0.405198272
    5.150370370     -0.405233298
    5.152402402     -0.405268184
    5.154434434     -0.405302930
    5.156466466     -0.405337536
    5.158498498     -0.405372004
    5.160530531     -0.405406333
    5.162562563     -0.405440523
    5.164594595     -0.405474577
    5.166626627     -0.405508493
    5.168658659     -0.405542273
    5.170690691     -0.405575917
    5.172722723     -0.405609426
    5.174754755     -0.405642799
    5.176786787     -0.405676038
    5.178818819     -0.405709143
    5.180850851     -0.405742115
    5.182882883     -0.405774954
    5.184914915     -0.405807660
    5.186946947     -0.405840235
    5.188978979     -0.405872678
    5.191011011     -0.405904990
    5.193043043     -0.405937171
    5.195075075     -0.405969223
    5.197107107     -0.406001145
    5.199139139     -0.406032938
    5.201171171     -0.406064602
    5.203203203     -0.406096138
    5.205235235     -0.406127547
    5.207267267     -0.406158829
    5.209299299     -0.406189984
    5.211331331     -0.406221012
    5.213363363     -0.406251915
    5.215395395     -0.406282693
    5.217427427     -0.406313346
    5.219459459     -0.406343875
    5.221491491     -0.406374280
    5.223523524     -0.406404562
    5.225555556     -0.406434721
    5.227587588     -0.406464757
    5.229619620     -0.406494671
    5.231651652     -0.406524464
    5.233683684     -0.406554136
    5.235715716     -0.406583687
    5.237747748     -0.406613118
    5.239779780     -0.406642429
    5.241811812     -0.406671621
    5.243843844     -0.406700694
    5.245875876     -0.406729649
    5.247907908     -0.406758485
    5.249939940     -0.406787205
    5.251971972     -0.406815807
    5.254004004     -0.406844293
    5.256036036     -0.406872662
    5.258068068     -0.406900916
    5.260100100     -0.406929054
    5.262132132     -0.406957078
    5.264164164     -0.406984987
    5.266196196     -0.407012782
    5.268228228     -0.407040463
    5.270260260     -0.407068032
    5.272292292     -0.407095487
    5.274324324     -0.407122831
    5.276356356     -0.407150062
    5.278388388     -0.407177182
    5.280420420     -0.407204191
    5.282452452     -0.407231089
    5.284484484     -0.407257878
    5.286516517     -0.407284556
    5.288548549     -0.407311125
    5.290580581     -0.407337585
    5.292612613     -0.407363936
    5.294644645     -0.407390179
    5.296676677     -0.407416315
    5.298708709     -0.407442343
    5.300740741     -0.407468264
    5.302772773     -0.407494079
    5.304804805     -0.407519788
    5.306836837     -0.407545390
    5.308868869     -0.407570888
    5.310900901     -0.407596280
    5.312932933     -0.407621568
    5.314964965     -0.407646752
    5.316996997     -0.407671833
    5.319029029     -0.407696809
    5.321061061     -0.407721683
    5.323093093     -0.407746454
