      4000
    4.500000000  30646.206532196
    4.501877347  30482.375191982
    4.503754693  30319.455019430
    4.505632040  30157.440637538
    4.507509387  29996.326703067
    4.509386733  29836.107906315
    4.511264080  29676.778970890
    4.513141427  29518.334653493
    4.515018773  29360.769743694
    4.516896120  29204.079063715
    4.518773467  29048.257468208
    4.520650814  28893.299844051
    4.522528160  28739.201110116
    4.524405507  28585.956217070
    4.526282854  28433.560147159
    4.528160200  28282.007913998
    4.530037547  28131.294562362
    4.531914894  27981.415167981
    4.533792240  27832.364837331
    4.535669587  27684.138707436
    4.537546934  27536.731945657
    4.539424280  27390.139749502
    4.541301627  27244.357346413
    4.543178974  27099.379993581
    4.545056320  26955.202977733
    4.546933667  26811.821614958
    4.548811014  26669.231250493
    4.550688360  26527.427258538
    4.552565707  26386.405042065
    4.554443054  26246.160032632
    4.556320401  26106.687690183
    4.558197747  25967.983502869
    4.560075094  25830.042986861
    4.561952441  25692.861686164
    4.563829787  25556.435172428
    4.565707134  25420.759044780
    4.567584481  25285.828929626
    4.569461827  25151.640480484
    4.571339174  25018.189377797
    4.573216521  24885.471328763
    4.575093867  24753.482067152
    4.576971214  24622.217353138
    4.578848561  24491.672973119
    4.580725907  24361.844739549
    4.582603254  24232.728490764
    4.584480601  24104.320090817
    4.586357947  23976.615429301
    4.588235294  23849.610421191
    4.590112641  23723.301006667
    4.591989987  23597.683150960
    4.593867334  23472.752844178
    4.595744681  23348.506101150
    4.597622028  23224.938961258
    4.599499374  23102.047488284
    4.601376721  22979.827770242
    4.603254068  22858.275919224
    4.605131414  22737.388071244
    4.607008761  22617.160386078
    4.608886108  22497.589047112
    4.610763454  22378.670261183
    4.612640801  22260.400258433
    4.614518148  22142.775292149
    4.616395494  22025.791638619
    4.618272841  21909.445596979
    4.620150188  21793.733489062
    4.622027534  21678.651659253
    4.623904881  21564.196474345
    4.625782228  21450.364323384
    4.627659574  21337.151617533
    4.629536921  21224.554789924
    4.631414268  21112.570295515
    4.633291615  21001.194610952
    4.635168961  20890.424234422
    4.637046308  20780.255685518
    4.638923655  20670.685505098
    4.640801001  20561.710255147
    4.642678348  20453.326518642
    4.644555695  20345.530899410
    4.646433041  20238.320022002
    4.648310388  20131.690531550
    4.650187735  20025.639093640
    4.652065081  19920.162394174
    4.653942428  19815.257139246
    4.655819775  19710.920055001
    4.657697121  19607.147887517
    4.659574468  19503.937402666
    4.661451815  19401.285385992
    4.663329161  19299.188642583
    4.665206508  19197.643996944
    4.667083855  19096.648292871
    4.668961202  18996.198393328
    4.670838548  18896.291180323
    4.672715895  18796.923554783
    4.674593242  18698.092436438
    4.676470588  18599.794763691
    4.678347935  18502.027493508
    4.680225282  18404.787601288
    4.682102628  18308.072080754
    4.683979975  18211.877943828
    4.685857322  18116.202220517
    4.687734668  18021.041958799
    4.689612015  17926.394224502
    4.691489362  17832.256101194
    4.693366708  17738.624690067
    4.695244055  17645.497109825
    4.697121402  17552.870496570
    4.698998748  17460.742003694
    4.700876095  17369.108801762
    4.702753442  17277.968078410
    4.704630788  17187.317038228
    4.706508135  17097.152902656
    4.708385482  17007.472909876
    4.710262829  16918.274314702
    4.712140175  16829.554388478
    4.714017522  16741.310418968
    4.715894869  16653.539710253
    4.717772215  16566.239582628
    4.719649562  16479.407372496
    4.721526909  16393.040432268
    4.723404255  16307.136130257
    4.725281602  16221.691850581
    4.727158949  16136.704993058
    4.729036295  16052.172973111
    4.730913642  15968.093221663
    4.732790989  15884.463185043
    4.734668335  15801.280324883
    4.736545682  15718.542118027
    4.738423029  15636.246056429
    4.740300375  15554.389647058
    4.742177722  15472.970411805
    4.744055069  15391.985887385
    4.745932416  15311.433625246
    4.747809762  15231.311191471
    4.749687109  15151.616166691
    4.751564456  15072.346145989
    4.753441802  14993.498738806
    4.755319149  14915.071568858
    4.757196496  14837.062274035
    4.759073842  14759.468506322
    4.760951189  14682.287931700
    4.762828536  14605.518230066
    4.764705882  14529.157095138
    4.766583229  14453.202234371
    4.768460576  14377.651368871
    4.770337922  14302.502233306
    4.772215269  14227.752575822
    4.774092616  14153.400157957
    4.775969962  14079.442754559
    4.777847309  14005.878153699
    4.779724656  13932.704156588
    4.781602003  13859.918577495
    4.783479349  13787.519243666
    4.785356696  13715.503995238
    4.787234043  13643.870685163
    4.789111389  13572.617179124
    4.790988736  13501.741355457
    4.792866083  13431.241105067
    4.794743429  13361.114331356
    4.796620776  13291.358950138
    4.798498123  13221.972889564
    4.800375469  13152.954090044
    4.802252816  13084.300504172
    4.804130163  13016.010096645
    4.806007509  12948.080844191
    4.807884856  12880.510735493
    4.809762203  12813.297771111
    4.811639549  12746.439963413
    4.813516896  12679.935336494
    4.815394243  12613.781926110
    4.817271589  12547.977779600
    4.819148936  12482.520955815
    4.821026283  12417.409525044
    4.822903630  12352.641568948
    4.824780976  12288.215180484
    4.826658323  12224.128463834
    4.828535670  12160.379534338
    4.830413016  12096.966518423
    4.832290363  12033.887553535
    4.834167710  11971.140788066
    4.836045056  11908.724381291
    4.837922403  11846.636503297
    4.839799750  11784.875334918
    4.841677096  11723.439067663
    4.843554443  11662.325903658
    4.845431790  11601.534055570
    4.847309136  11541.061746550
    4.849186483  11480.907210163
    4.851063830  11421.068690324
    4.852941176  11361.544441234
    4.854818523  11302.332727316
    4.856695870  11243.431823154
    4.858573217  11184.840013425
    4.860450563  11126.555592838
    4.862327910  11068.576866076
    4.864205257  11010.902147729
    4.866082603  10953.529762234
    4.867959950  10896.458043815
    4.869837297  10839.685336421
    4.871714643  10783.209993669
