  1.000000000000000E-004  -2.01594049836429     
  1.266633333333333E-003  -2.01646303494693     
  2.433266666666666E-003  -2.01697791016600     
  3.599899999999999E-003  -2.01748518105351     
  4.766533333333333E-003  -2.01798490452678     
  5.933166666666666E-003  -2.01847713738803     
  7.099799999999999E-003  -2.01896193632403     
  8.266433333333332E-003  -2.01943935790576     
  9.433066666666665E-003  -2.01990945858805     
  1.059970000000000E-002  -2.02037229470916     
  1.176633333333333E-002  -2.02082792249049     
  1.293296666666667E-002  -2.02127639803615     
  1.409960000000000E-002  -2.02171777733261     
  1.526623333333333E-002  -2.02215211624833     
  1.643286666666666E-002  -2.02257947053337     
  1.759950000000000E-002  -2.02299989581903     
  1.876613333333333E-002  -2.02341344761746     
  1.993276666666666E-002  -2.02382018132126     
  2.109940000000000E-002  -2.02422015220313     
  2.226603333333333E-002  -2.02461341541546     
  2.343266666666666E-002  -2.02500002598993     
  2.459930000000000E-002  -2.02538003883716     
  2.576593333333333E-002  -2.02575350874626     
  2.693256666666666E-002  -2.02612049038449     
  2.809919999999999E-002  -2.02648103829683     
  2.926583333333333E-002  -2.02683520690557     
  3.043246666666666E-002  -2.02718305050993     
  3.159910000000000E-002  -2.02752462328567     
  3.276573333333333E-002  -2.02785997928464     
  3.393236666666666E-002  -2.02818917243439     
  3.509900000000000E-002  -2.02851225653777     
  3.626563333333333E-002  -2.02882928527251     
  3.743226666666667E-002  -2.02914031219079     
  3.859890000000000E-002  -2.02944539071884     
  3.976553333333333E-002  -2.02974457415652     
  4.093216666666667E-002  -2.03003791567687     
  4.209880000000000E-002  -2.03032546832572     
  4.326543333333333E-002  -2.03060728502125     
  4.443206666666667E-002  -2.03088341855355     
  4.559870000000000E-002  -2.03115392158420     
  4.676533333333333E-002  -2.03141884664583     
  4.793196666666667E-002  -2.03167824614168     
  4.909860000000000E-002  -2.03193217234518     
  5.026523333333333E-002  -2.03218067739949     
  5.143186666666667E-002  -2.03242381331705     
  5.259850000000000E-002  -2.03266163197917     
  5.376513333333333E-002  -2.03289418513555     
  5.493176666666667E-002  -2.03312152440382     
  5.609839999999999E-002  -2.03334370126913     
